,age,gender,split,final
776,43,M,01:26:26,02:57:28
777,39,M,01:25:15,02:57:29
778,42,W,01:27:25,02:57:29
779,32,M,01:27:02,02:57:30
780,49,M,01:25:19,02:57:32
781,26,M,01:20:44,02:57:35
782,40,M,01:27:14,02:57:35
783,39,M,01:23:32,02:57:37
784,58,M,01:25:01,02:57:37
785,32,M,01:28:40,02:57:37
786,47,M,01:25:19,02:57:38
787,45,M,01:25:52,02:57:39
788,36,M,01:28:53,02:57:39
789,42,M,01:28:46,02:57:40
790,47,M,01:25:21,02:57:40
791,46,M,01:27:21,02:57:41
792,34,W,01:27:46,02:57:41
793,49,M,01:27:57,02:57:41
794,45,M,01:21:22,02:57:42
795,45,M,01:24:50,02:57:43
796,52,M,01:26:20,02:57:43
797,41,M,01:23:15,02:57:44
798,32,M,01:27:12,02:57:45
799,31,M,01:25:24,02:57:46
800,39,M,01:25:57,02:57:47
801,40,M,01:25:35,02:57:47
802,35,M,01:26:29,02:57:47
803,34,M,01:27:50,02:57:48
804,32,M,01:22:53,02:57:49
805,40,M,01:26:18,02:57:50
806,37,M,01:27:43,02:57:51
807,27,M,01:21:44,02:57:53
808,46,M,01:21:41,02:57:53
809,27,W,01:25:48,02:57:53
810,42,M,01:24:59,02:57:55
811,34,M,01:26:35,02:57:55
812,32,M,01:27:02,02:57:55
813,46,M,01:28:58,02:57:57
814,25,M,01:27:02,02:57:59
815,22,M,01:23:41,02:57:59
816,34,M,01:28:15,02:57:59
817,46,M,01:26:59,02:58:00
818,31,M,01:29:21,02:58:00
819,36,M,01:27:15,02:58:02
820,32,W,01:26:14,02:58:02
821,44,M,01:26:30,02:58:02
822,41,M,01:26:57,02:58:03
823,45,M,01:25:57,02:58:03
824,33,M,01:26:18,02:58:07
825,38,M,01:24:29,02:58:09
826,31,M,01:28:20,02:58:09
827,42,M,01:27:31,02:58:09
828,45,M,01:30:16,02:58:09
829,40,M,01:24:35,02:58:10
830,41,M,01:27:51,02:58:10
831,35,M,01:26:33,02:58:12
832,31,M,01:28:43,02:58:13
833,35,M,01:27:14,02:58:14
834,35,M,01:26:43,02:58:15
835,34,M,01:26:23,02:58:16
836,49,M,01:28:45,02:58:17
837,32,M,01:26:35,02:58:20
838,33,M,01:28:04,02:58:21
839,27,M,01:28:46,02:58:22
840,48,M,01:27:20,02:58:24
841,42,M,01:29:12,02:58:24
842,30,M,01:29:25,02:58:26
843,31,M,01:29:22,02:58:28
844,27,M,01:27:50,02:58:28
845,47,M,01:23:34,02:58:30
846,46,M,01:26:26,02:58:32
847,31,M,01:29:46,02:58:33
848,44,M,01:27:14,02:58:33
849,41,M,01:27:56,02:58:35
850,34,M,01:28:58,02:58:36
851,40,M,01:25:05,02:58:39
852,24,M,01:25:38,02:58:40
853,39,M,01:23:05,02:58:40
854,40,M,01:28:20,02:58:41
855,43,M,01:28:36,02:58:41
856,41,M,01:24:45,02:58:42
857,27,M,01:26:31,02:58:42
858,30,M,01:21:15,02:58:43
859,46,M,01:26:29,02:58:44
860,36,M,01:27:49,02:58:45
861,41,M,01:27:40,02:58:45
862,36,M,01:28:07,02:58:45
863,47,M,01:25:57,02:58:46
864,31,M,01:25:56,02:58:47
865,31,M,01:28:39,02:58:48
866,37,M,01:26:43,02:58:49
867,39,M,01:23:59,02:58:49
868,34,M,01:23:05,02:58:50
869,48,M,01:27:35,02:58:50
870,42,M,01:26:40,02:58:50
871,36,M,01:23:03,02:58:50
872,40,M,01:27:04,02:58:50
873,42,M,01:29:57,02:58:51
874,33,M,01:27:41,02:58:51
875,40,M,01:29:06,02:58:52
876,44,M,01:27:17,02:58:52
877,24,M,01:22:58,02:58:53
878,38,M,01:27:57,02:58:54
879,38,M,01:27:46,02:58:56
880,45,M,01:25:20,02:58:57
881,44,M,01:27:57,02:58:57
882,20,M,01:27:38,02:58:58
883,43,M,01:27:07,02:59:00
884,42,M,01:28:20,02:59:00
885,39,M,01:26:03,02:59:01
886,45,M,01:29:24,02:59:01
887,32,M,01:27:00,02:59:01
888,45,M,01:27:07,02:59:01
889,40,M,01:28:29,02:59:02
890,25,M,01:24:14,02:59:02
891,36,M,01:27:23,02:59:02
892,55,M,01:27:13,02:59:05
893,42,W,01:24:31,02:59:06
894,27,W,01:27:28,02:59:08
895,36,M,01:24:35,02:59:09
896,41,M,01:21:08,02:59:09
897,39,M,01:24:38,02:59:09
898,43,M,01:27:46,02:59:10
899,29,M,01:25:37,02:59:11
900,30,W,01:28:03,02:59:11
901,41,M,01:26:08,02:59:14
902,33,M,01:24:48,02:59:15
903,43,M,01:29:00,02:59:16
904,48,M,01:24:56,02:59:16
905,44,M,01:25:23,02:59:17
906,46,M,01:28:28,02:59:17
907,44,M,01:27:22,02:59:17
908,39,M,01:27:30,02:59:19
909,44,M,01:28:02,02:59:19
910,30,W,01:29:26,02:59:19
911,26,M,01:23:12,02:59:20
912,38,M,01:24:25,02:59:20
913,49,M,01:25:54,02:59:20
914,29,W,01:25:21,02:59:21
915,33,W,01:26:56,02:59:22
916,38,M,01:27:40,02:59:22
917,45,M,01:25:37,02:59:23
918,29,M,01:27:34,02:59:23
919,40,M,01:26:05,02:59:24
920,44,M,01:27:52,02:59:25
921,28,M,01:29:16,02:59:25
922,38,M,01:24:34,02:59:27
923,33,M,01:25:28,02:59:27
924,46,M,01:28:40,02:59:27
925,34,M,01:30:05,02:59:29
926,35,M,01:28:40,02:59:30
927,40,M,01:27:41,02:59:31
928,24,M,01:24:08,02:59:32
929,41,M,01:31:07,02:59:33
930,35,M,01:24:44,02:59:33
931,45,M,01:27:44,02:59:34
932,53,M,01:26:19,02:59:34
933,25,M,01:20:18,02:59:36
934,28,M,01:26:39,02:59:36
935,29,M,01:29:20,02:59:37
936,27,M,01:24:54,02:59:37
937,42,M,01:29:06,02:59:38
938,46,M,01:23:00,02:59:39
939,40,M,01:26:25,02:59:40
940,35,M,01:28:31,02:59:40
941,44,M,01:27:19,02:59:41
942,32,M,01:27:05,02:59:41
943,31,M,01:27:57,02:59:45
944,45,M,01:26:27,02:59:45
945,51,M,01:28:00,02:59:45
946,39,M,01:23:55,02:59:48
947,42,M,01:25:11,02:59:50
948,37,M,01:24:24,02:59:50
949,35,M,01:27:28,02:59:50
950,32,M,01:31:20,02:59:50
951,30,M,01:17:58,02:59:51
952,42,M,01:27:21,02:59:52
953,44,M,01:27:00,02:59:52
954,43,M,01:29:31,02:59:53
955,39,M,01:29:49,02:59:54
956,43,M,01:29:37,02:59:55
957,39,M,01:26:31,02:59:55
958,50,M,01:26:12,02:59:56
959,45,M,01:27:47,02:59:56
960,46,M,01:25:23,02:59:56
961,40,M,01:22:55,02:59:56
962,53,M,01:26:56,02:59:57
963,36,M,01:26:17,02:59:57
964,46,M,01:23:47,02:59:59
965,31,M,01:28:52,03:00:00
966,30,M,01:28:37,03:00:01
967,24,M,01:27:45,03:00:01
968,35,M,01:28:00,03:00:01
969,31,W,01:25:08,03:00:02
970,45,M,01:22:48,03:00:02
971,47,M,01:27:54,03:00:05
972,34,M,01:28:51,03:00:07
973,35,M,01:27:38,03:00:08
974,30,M,01:32:44,03:00:09
975,45,M,01:26:06,03:00:10
976,41,M,01:27:33,03:00:10
977,34,M,01:25:48,03:00:11
978,35,M,01:25:27,03:00:11
979,27,M,01:25:33,03:00:12
980,30,M,01:30:13,03:00:14
981,23,M,01:26:50,03:00:14
982,38,M,01:28:07,03:00:15
983,38,M,01:29:49,03:00:16
984,40,M,01:26:42,03:00:16
985,30,M,01:24:46,03:00:16
986,54,M,01:25:58,03:00:18
987,36,M,01:25:06,03:00:20
988,20,M,01:29:09,03:00:20
989,32,M,01:28:28,03:00:21
990,38,M,01:22:08,03:00:22
991,35,M,01:25:32,03:00:25
992,27,M,01:28:52,03:00:25
993,34,M,01:29:51,03:00:27
994,39,M,01:20:39,03:00:28
995,27,M,01:29:14,03:00:28
996,42,M,01:27:49,03:00:28
997,51,M,01:26:04,03:00:29
998,41,M,01:26:04,03:00:29
999,24,M,01:26:11,03:00:30
1000,60,M,01:25:30,03:00:31
1001,36,M,01:27:13,03:00:32
1002,42,M,01:25:29,03:00:34
1003,48,M,01:29:44,03:00:35
1004,48,M,01:26:34,03:00:35
1005,45,M,01:27:51,03:00:35
1006,36,M,01:29:11,03:00:36
1007,39,M,01:24:23,03:00:36
1008,28,M,01:27:44,03:00:37
1009,31,W,01:25:59,03:00:38
1010,39,M,01:25:15,03:00:39
1011,44,M,01:26:52,03:00:39
1012,50,M,01:28:56,03:00:41
1013,40,M,01:30:53,03:00:42
1014,41,M,01:30:19,03:00:42
1015,21,M,01:28:34,03:00:42
1016,33,M,01:27:21,03:00:43
1017,29,M,01:26:24,03:00:44
1018,33,M,01:28:21,03:00:45
1019,41,M,01:30:22,03:00:45
1020,39,M,01:27:24,03:00:47
1021,46,M,01:30:08,03:00:47
1022,32,M,01:29:42,03:00:49
1023,27,M,01:29:00,03:00:49
1024,41,M,01:28:57,03:00:49
1025,51,M,01:29:26,03:00:51
1026,44,M,01:27:47,03:00:51
1027,41,M,01:25:06,03:00:51
1028,25,M,01:20:29,03:00:51
1029,38,M,01:23:52,03:00:52
1030,30,M,01:27:10,03:00:53
1031,34,M,01:32:44,03:00:54
1032,32,M,01:29:18,03:00:55
1033,28,M,01:28:30,03:00:56
1034,37,M,01:29:37,03:00:56
1035,33,M,01:26:16,03:00:59
1036,39,M,01:28:36,03:01:00
1037,46,M,01:26:58,03:01:01
1038,30,M,01:26:49,03:01:03
1039,31,M,01:27:01,03:01:04
1040,32,M,01:28:35,03:01:04
1041,52,M,01:25:37,03:01:05
1042,55,M,01:27:30,03:01:05
1043,40,M,01:26:24,03:01:05
1044,46,M,01:26:25,03:01:06
1045,45,M,01:22:45,03:01:07
1046,48,M,01:27:00,03:01:07
1047,42,M,01:27:19,03:01:09
1048,26,M,01:25:25,03:01:10
1049,47,M,01:24:17,03:01:10
1050,51,M,01:29:05,03:01:11
1051,41,M,01:29:56,03:01:11
1052,31,M,01:26:58,03:01:12
1053,31,M,01:23:28,03:01:12
1054,27,W,01:29:05,03:01:15
1055,33,M,01:26:48,03:01:17
1056,32,M,01:30:18,03:01:18
1057,36,M,01:29:27,03:01:20
1058,38,M,01:30:29,03:01:20
1059,30,M,01:32:31,03:01:21
1060,33,M,01:28:17,03:01:23
1061,35,M,01:29:10,03:01:23
1062,31,M,01:27:52,03:01:25
1063,45,M,01:28:26,03:01:26
1064,36,M,01:29:48,03:01:29
1065,39,M,01:24:35,03:01:32
1066,41,M,01:27:53,03:01:33
1067,42,M,01:30:26,03:01:34
1068,29,M,01:30:03,03:01:39
1069,39,M,01:28:13,03:01:39
1070,25,M,01:30:35,03:01:44
1071,42,M,01:24:57,03:01:44
1072,39,M,01:27:25,03:01:44
1073,38,M,01:24:41,03:01:45
1074,48,M,01:27:49,03:01:46
1075,40,M,01:29:07,03:01:47
1076,40,M,01:26:47,03:01:47
1077,38,M,01:26:57,03:01:48
1078,40,M,01:28:20,03:01:49
1079,38,M,01:29:37,03:01:49
1080,30,M,01:28:46,03:01:50
1081,42,W,01:27:24,03:01:51
1082,35,M,01:28:38,03:01:52
1083,43,M,01:28:36,03:01:53
1084,32,M,01:25:27,03:01:54
1085,34,M,01:24:22,03:01:54
1086,23,M,01:20:10,03:01:55
1087,34,W,01:27:56,03:01:55
1088,40,M,01:31:09,03:01:56
1089,32,M,01:32:32,03:01:56
1090,30,M,01:26:01,03:01:57
1091,24,M,01:24:59,03:01:58
1092,47,M,01:25:09,03:01:59
1093,49,M,01:29:33,03:02:00
1094,39,M,01:25:40,03:02:01
1095,43,M,01:27:40,03:02:01
1096,40,M,01:31:01,03:02:02
1097,23,M,01:23:10,03:02:04
1098,29,M,01:29:19,03:02:05
1099,34,M,01:27:15,03:02:05
1100,49,M,01:25:19,03:02:06
1101,32,M,01:29:23,03:02:06
1102,45,M,01:28:46,03:02:06
1103,52,M,01:26:49,03:02:08
1104,33,M,01:30:19,03:02:09
1105,45,M,01:27:41,03:02:12
1106,31,M,01:26:05,03:02:12
1107,35,M,01:26:03,03:02:15
1108,47,M,01:28:26,03:02:16
1109,37,M,01:27:29,03:02:17
1110,43,M,01:27:34,03:02:18
1111,46,M,01:26:31,03:02:19
1112,45,M,01:24:50,03:02:20
1113,31,M,01:27:16,03:02:21
1114,46,M,01:29:00,03:02:25
1115,23,M,01:27:04,03:02:26
1116,34,M,01:27:05,03:02:26
1117,39,M,01:29:09,03:02:27
1118,41,M,01:29:52,03:02:29
1119,25,W,01:29:27,03:02:29
1120,39,M,01:31:04,03:02:29
1121,32,M,01:24:49,03:02:29
1122,52,M,01:24:16,03:02:31
1123,38,M,01:27:31,03:02:31
1124,39,M,01:27:26,03:02:31
1125,47,M,01:26:43,03:02:34
1126,31,M,01:27:31,03:02:35
1127,31,M,01:29:56,03:02:38
1128,35,M,01:27:51,03:02:39
1129,50,M,01:28:45,03:02:39
1130,40,M,01:24:48,03:02:41
1131,51,M,01:28:03,03:02:42
1132,40,M,01:29:16,03:02:42
1133,26,M,01:29:00,03:02:42
1134,30,M,01:21:30,03:02:43
1135,37,M,01:30:05,03:02:44
1136,30,M,01:24:56,03:02:44
1137,23,M,01:26:33,03:02:45
1138,41,M,01:27:55,03:02:46
1139,46,M,01:24:05,03:02:46
1140,33,M,01:23:26,03:02:47
1141,42,M,01:26:11,03:02:47
1142,22,M,01:35:19,03:02:49
1143,44,M,01:27:58,03:02:50
1144,36,M,01:25:43,03:02:51
1145,36,M,01:30:12,03:02:51
1146,22,W,01:29:20,03:02:52
1147,56,M,01:28:33,03:02:53
1148,51,M,01:27:53,03:02:53
1149,25,W,01:28:19,03:02:54
1150,45,M,01:27:47,03:02:54
1151,42,M,01:27:45,03:02:55
1152,48,M,01:31:26,03:02:58
1153,40,M,01:26:14,03:03:02
1154,41,M,01:32:00,03:03:04
1155,43,M,01:24:01,03:03:04
1156,29,M,01:25:17,03:03:06
1157,38,M,01:27:45,03:03:07
1158,39,M,01:12:11,03:03:08
1159,35,M,01:30:10,03:03:08
1160,35,M,01:30:38,03:03:08
1161,34,M,01:29:23,03:03:11
1162,41,M,01:28:15,03:03:12
1163,47,M,01:24:48,03:03:15
1164,35,M,01:28:50,03:03:15
1165,24,M,01:33:02,03:03:15
1166,42,M,01:30:46,03:03:15
1167,42,M,01:27:42,03:03:15
1168,42,M,01:26:47,03:03:19
1169,46,M,01:28:57,03:03:21
1170,41,M,01:28:59,03:03:21
1171,36,W,01:29:49,03:03:23
1172,44,M,01:25:42,03:03:23
1173,20,M,01:17:41,03:03:23
1174,41,M,01:27:00,03:03:24
1175,45,M,01:29:17,03:03:25
1176,33,M,01:32:22,03:03:27
1177,34,W,01:28:38,03:03:27
1178,45,M,01:27:26,03:03:27
1179,29,M,01:29:22,03:03:27
1180,42,M,01:29:19,03:03:27
1181,35,M,01:26:03,03:03:27
1182,51,M,01:28:24,03:03:27
1183,31,M,01:29:42,03:03:28
1184,47,M,01:30:49,03:03:29
1185,31,M,01:27:44,03:03:31
1186,44,M,01:27:36,03:03:31
1187,37,M,01:30:43,03:03:31
1188,37,M,01:27:26,03:03:32
1189,22,M,01:26:14,03:03:34
1190,54,M,01:30:37,03:03:36
1191,45,M,01:28:52,03:03:36
1192,34,M,01:29:36,03:03:38
1193,37,M,01:28:12,03:03:39
1194,37,M,01:24:10,03:03:40
1195,43,M,01:26:30,03:03:40
1196,40,M,01:29:57,03:03:40
1197,44,M,01:28:08,03:03:42
1198,43,M,01:30:17,03:03:44
1199,33,M,01:31:38,03:03:45
1200,42,M,01:30:11,03:03:46
1201,30,M,01:29:33,03:03:47
1202,37,M,01:25:30,03:03:47
1203,42,W,01:28:56,03:03:47
1204,46,M,01:28:31,03:03:51
1205,44,M,01:27:06,03:03:55
1206,43,M,01:28:55,03:03:56
1207,32,M,01:29:16,03:03:57
1208,40,M,01:30:36,03:03:57
1209,42,M,01:28:59,03:04:01
1210,40,M,01:29:03,03:04:02
1211,45,M,01:28:33,03:04:04
1212,39,M,01:28:18,03:04:04
1213,41,M,01:30:18,03:04:05
1214,37,M,01:31:09,03:04:06
1215,40,M,01:30:50,03:04:06
1216,42,M,01:31:13,03:04:07
1217,44,M,01:27:27,03:04:09
1218,25,M,01:26:25,03:04:11
1219,39,M,01:28:03,03:04:11
1220,30,M,01:30:46,03:04:12
1221,41,M,01:27:46,03:04:12
1222,39,M,01:25:24,03:04:13
1223,33,M,01:25:41,03:04:13
1224,24,W,01:32:43,03:04:14
1225,24,M,01:18:52,03:04:14
1226,43,M,01:29:44,03:04:14
1227,31,M,01:28:11,03:04:15
1228,41,M,01:21:43,03:04:18
1229,22,M,01:27:26,03:04:18
1230,31,M,01:29:37,03:04:19
1231,33,M,01:30:48,03:04:19
1232,46,M,01:24:17,03:04:20
1233,37,M,01:31:19,03:04:20
1234,41,M,01:29:22,03:04:21
1235,32,M,01:28:00,03:04:22
1236,35,M,01:30:15,03:04:23
1237,44,M,01:28:38,03:04:24
1238,39,M,01:25:12,03:04:25
1239,30,M,01:16:08,03:04:26
1240,26,M,01:26:47,03:04:29
1241,54,M,01:29:40,03:04:30
1242,50,W,01:30:37,03:04:31
1243,30,M,01:21:29,03:04:35
1244,40,M,01:25:12,03:04:35
1245,32,M,01:24:56,03:04:35
1246,45,M,01:28:24,03:04:36
1247,44,M,01:29:42,03:04:37
1248,34,M,01:30:03,03:04:38
1249,42,M,01:28:38,03:04:39
1250,44,M,01:24:58,03:04:40
1251,32,W,01:30:07,03:04:41
1252,35,M,01:24:14,03:04:41
1253,38,M,01:29:35,03:04:42
1254,33,W,01:31:16,03:04:42
1255,37,M,01:33:11,03:04:42
1256,36,M,01:32:02,03:04:42
1257,26,M,01:29:52,03:04:42
1258,43,M,01:27:24,03:04:45
1259,34,M,01:23:23,03:04:45
1260,37,M,01:28:59,03:04:46
1261,34,M,01:28:13,03:04:47
1262,36,M,01:33:32,03:04:49
1263,37,M,01:24:37,03:04:50
1264,45,M,01:27:00,03:04:50
1265,34,W,01:30:53,03:04:50
1266,48,M,01:28:34,03:04:53
1267,33,M,01:24:44,03:04:53
1268,40,M,01:27:42,03:04:53
1269,39,M,01:29:38,03:04:55
1270,34,M,01:30:01,03:04:56
1271,26,W,01:32:08,03:04:57
1272,47,M,01:28:21,03:04:58
1273,46,M,01:29:36,03:04:58
1274,44,M,01:32:24,03:04:59
1275,40,M,01:26:15,03:05:00
1276,48,M,01:29:56,03:05:00
1277,28,M,01:26:43,03:05:01
1278,34,M,01:30:29,03:05:01
1279,44,M,01:28:13,03:05:02
1280,41,M,01:28:44,03:05:04
1281,34,M,01:29:26,03:05:07
1282,46,M,01:31:18,03:05:07
1283,32,W,01:31:13,03:05:10
1284,39,M,01:26:54,03:05:12
1285,24,W,01:31:36,03:05:12
1286,46,M,01:28:08,03:05:13
1287,20,M,01:33:19,03:05:13
1288,29,M,01:30:07,03:05:14
1289,40,W,01:28:24,03:05:14
1290,41,M,01:28:12,03:05:17
1291,49,M,01:30:33,03:05:17
1292,42,M,01:26:52,03:05:18
1293,42,W,01:29:57,03:05:18
1294,47,M,01:25:46,03:05:19
1295,38,M,01:31:24,03:05:21
1296,40,M,01:27:30,03:05:22
1297,40,M,01:24:54,03:05:23
1298,25,M,01:29:18,03:05:24
1299,51,M,01:29:36,03:05:25
1300,46,M,01:30:15,03:05:26
1301,37,M,01:27:28,03:05:26
1302,23,M,01:22:44,03:05:26
1303,60,M,01:29:39,03:05:27
1304,48,M,01:26:42,03:05:27
1305,47,M,01:29:21,03:05:29
1306,27,M,01:26:35,03:05:30
1307,47,M,01:32:02,03:05:30
1308,40,M,01:30:07,03:05:31
1309,35,M,01:32:37,03:05:31
1310,49,M,01:29:19,03:05:32
1311,45,M,01:27:47,03:05:32
1312,40,M,01:26:58,03:05:32
1313,50,M,01:32:38,03:05:33
1314,27,M,01:30:17,03:05:33
1315,41,M,01:25:47,03:05:34
1316,42,M,01:27:38,03:05:34
1317,41,M,01:28:06,03:05:34
1318,50,M,01:32:09,03:05:35
1319,42,M,01:26:58,03:05:35
1320,36,M,01:30:47,03:05:37
1321,34,M,01:33:36,03:05:37
1322,47,M,01:29:47,03:05:38
1323,39,M,01:31:44,03:05:39
1324,47,M,01:26:36,03:05:41
1325,54,M,01:28:07,03:05:41
1326,49,M,01:30:41,03:05:42
1327,38,M,01:26:46,03:05:43
1328,31,M,01:28:36,03:05:43
1329,36,M,01:28:44,03:05:43
1330,46,W,01:29:25,03:05:43
1331,28,M,01:30:03,03:05:44
1332,35,M,01:29:23,03:05:45
1333,45,M,01:30:09,03:05:45
1334,52,M,01:23:34,03:05:46
1335,39,M,01:28:35,03:05:47
1336,48,M,01:30:22,03:05:47
1337,39,M,01:27:38,03:05:48
1338,43,M,01:31:41,03:05:49
1339,28,M,01:31:35,03:05:49
1340,36,M,01:29:59,03:05:52
1341,37,M,01:30:18,03:05:53
1342,34,M,01:27:47,03:05:53
1343,42,M,01:34:56,03:05:53
1344,24,M,01:26:12,03:05:54
1345,45,M,01:31:28,03:05:57
1346,47,M,01:26:21,03:05:58
1347,24,M,01:23:45,03:05:59
1348,37,M,01:27:22,03:05:59
1349,34,W,01:27:31,03:06:00
1350,43,M,01:32:00,03:06:00
1351,46,M,01:25:27,03:06:00
1352,38,M,01:32:17,03:06:02
1353,36,M,01:25:14,03:06:03
1354,43,M,01:28:09,03:06:05
1355,29,M,01:29:46,03:06:06
1356,47,M,01:21:35,03:06:07
1357,36,M,01:32:41,03:06:08
1358,26,M,01:29:49,03:06:09
1359,32,M,01:26:36,03:06:09
1360,51,M,01:29:21,03:06:10
1361,28,M,01:33:46,03:06:11
1362,44,M,01:29:41,03:06:11
1363,44,M,01:31:27,03:06:12
1364,42,M,01:31:37,03:06:12
1365,46,M,01:30:29,03:06:12
1366,32,W,01:28:53,03:06:13
1367,32,M,01:28:08,03:06:15
1368,42,W,01:30:18,03:06:16
1369,49,M,01:26:16,03:06:16
1370,28,W,01:30:36,03:06:16
1371,39,M,01:30:29,03:06:17
1372,47,M,01:33:00,03:06:17
1373,35,M,01:30:40,03:06:18
1374,35,M,01:20:22,03:06:18
1375,35,M,01:29:34,03:06:19
1376,47,M,01:22:40,03:06:20
1377,51,M,01:32:39,03:06:20
1378,40,M,01:28:51,03:06:21
1379,44,M,01:28:53,03:06:22
1380,42,M,01:27:15,03:06:23
1381,33,M,01:28:45,03:06:23
1382,45,M,01:29:14,03:06:24
1383,32,M,01:29:37,03:06:24
1384,34,M,01:29:53,03:06:24
1385,39,M,01:28:24,03:06:25
1386,57,M,01:29:02,03:06:25
1387,30,M,01:32:44,03:06:25
1388,46,W,01:28:16,03:06:27
1389,51,M,01:25:51,03:06:29
1390,41,M,01:26:30,03:06:29
1391,42,M,01:28:01,03:06:31
1392,36,M,01:31:50,03:06:32
1393,33,M,01:26:28,03:06:33
1394,35,M,01:29:03,03:06:33
1395,41,M,01:33:14,03:06:34
1396,29,M,01:23:51,03:06:34
1397,48,M,01:30:32,03:06:35
1398,56,M,01:29:43,03:06:36
1399,44,M,01:29:43,03:06:36
1400,32,W,01:26:43,03:06:37
1401,44,M,01:28:24,03:06:37
1402,38,M,01:25:03,03:06:38
1403,30,M,01:28:17,03:06:40
1404,47,M,01:31:50,03:06:41
1405,30,M,01:27:54,03:06:42
1406,35,M,01:28:10,03:06:43
1407,45,W,01:28:09,03:06:44
1408,37,M,01:32:43,03:06:45
1409,47,M,01:30:08,03:06:45
1410,36,M,01:30:57,03:06:47
1411,45,M,01:28:27,03:06:51
1412,44,M,01:28:11,03:06:52
1413,31,W,01:32:03,03:06:52
1414,37,M,01:31:40,03:06:53
1415,40,M,01:26:18,03:06:54
1416,37,M,01:28:16,03:06:54
1417,58,M,01:28:42,03:06:55
1418,38,M,01:26:04,03:06:57
1419,41,M,01:31:30,03:06:57
1420,28,M,01:33:40,03:06:57
1421,41,M,01:31:45,03:06:59
1422,32,M,01:32:08,03:07:01
1423,50,M,01:30:37,03:07:01
1424,54,M,01:29:52,03:07:02
1425,40,W,01:31:05,03:07:03
1426,35,M,01:27:03,03:07:04
1427,44,M,01:31:51,03:07:04
1428,47,M,01:28:33,03:07:05
1429,30,M,01:27:39,03:07:05
1430,43,M,01:27:17,03:07:07
1431,24,W,01:31:33,03:07:07
1432,22,W,01:31:33,03:07:07
1433,24,M,01:24:38,03:07:08
1434,28,M,01:33:16,03:07:09
1435,37,M,01:29:45,03:07:10
1436,35,M,01:33:06,03:07:10
1437,35,M,01:29:59,03:07:11
1438,31,M,01:28:59,03:07:11
1439,51,M,01:27:50,03:07:11
1440,48,M,01:30:46,03:07:13
1441,46,M,01:28:59,03:07:14
1442,24,W,01:32:15,03:07:14
1443,30,M,01:27:13,03:07:16
1444,27,M,01:28:30,03:07:17
1445,33,M,01:30:49,03:07:17
1446,46,M,01:32:07,03:07:18
1447,37,M,01:32:27,03:07:19
1448,43,M,01:26:58,03:07:19
1449,40,M,01:29:35,03:07:19
1450,39,M,01:27:56,03:07:21
1451,32,M,01:30:27,03:07:22
1452,22,M,01:28:12,03:07:25
1453,53,M,01:32:41,03:07:25
1454,38,M,01:26:32,03:07:26
1455,47,M,01:29:24,03:07:28
1456,41,M,01:31:16,03:07:30
1457,24,W,01:27:44,03:07:31
1458,30,M,01:30:54,03:07:31
1459,40,M,01:30:40,03:07:31
1460,48,M,01:28:48,03:07:32
1461,42,M,01:31:21,03:07:33
1462,41,M,01:28:53,03:07:34
1463,45,M,01:30:03,03:07:35
1464,39,M,01:32:08,03:07:35
1465,31,M,01:30:56,03:07:35
1466,34,M,01:30:18,03:07:36
1467,37,M,01:25:28,03:07:36
1468,45,M,01:29:15,03:07:36
1469,27,M,01:29:49,03:07:37
1470,41,M,01:30:50,03:07:37
1471,46,M,01:28:50,03:07:38
1472,37,M,01:26:20,03:07:39
1473,49,M,01:30:31,03:07:39
1474,36,W,01:31:12,03:07:39
1475,47,M,01:32:52,03:07:40
1476,37,M,01:26:09,03:07:41
1477,35,M,01:28:22,03:07:43
1478,31,M,01:31:29,03:07:43
1479,38,M,01:32:44,03:07:44
1480,30,M,01:30:09,03:07:44
1481,47,M,01:32:13,03:07:44
1482,47,M,01:27:46,03:07:45
1483,25,M,01:32:25,03:07:46
1484,53,M,01:28:18,03:07:49
1485,27,M,01:29:27,03:07:51
1486,31,M,01:28:52,03:07:51
1487,29,M,01:31:00,03:07:51
1488,54,M,01:28:14,03:07:51
1489,30,M,01:25:30,03:07:51
1490,36,M,01:25:30,03:07:52
1491,29,M,01:25:10,03:07:52
1492,30,M,01:33:58,03:07:55
1493,52,M,01:30:39,03:07:56
1494,44,M,01:30:40,03:07:56
1495,43,M,01:30:16,03:07:56
1496,46,M,01:29:08,03:07:57
1497,41,M,01:27:46,03:07:57
1498,36,M,01:22:15,03:07:58
1499,39,M,01:29:53,03:08:00
1500,29,W,01:30:19,03:08:00
1501,48,M,01:32:08,03:08:00
1502,48,M,01:32:24,03:08:01
1503,26,M,01:33:22,03:08:01
1504,46,M,01:20:45,03:08:01
1505,24,M,01:18:40,03:08:03
1506,47,M,01:30:17,03:08:04
1507,34,W,01:28:53,03:08:05
1508,45,M,01:30:28,03:08:06
1509,32,W,01:32:13,03:08:06
1510,53,M,01:28:44,03:08:06
1511,54,M,01:30:38,03:08:06
1512,46,M,01:24:09,03:08:07
1513,20,M,01:26:21,03:08:08
1514,23,M,01:31:41,03:08:08
1515,46,M,01:29:50,03:08:08
1516,38,M,01:29:32,03:08:08
1517,59,M,01:30:45,03:08:11
1518,50,M,01:31:11,03:08:12
1519,30,M,01:31:22,03:08:12
1520,26,W,01:32:07,03:08:12
1521,38,M,01:37:59,03:08:13
1522,61,M,01:30:36,03:08:14
1523,25,M,01:27:09,03:08:14
